"gene","importance","Non-unique Gene name","Annotation"
"group_6810",-3.50262697022763e-06,"","hypothetical protein"
"group_8125",-3.50262697022763e-06,"","hypothetical protein"
"group_9823",-3.50262697022763e-06,"","hypothetical protein"
"ospZ~~~ospZ_2~~~ospZ_1~~~nleE~~~nleE_1~~~nleE_2",-3.50262697022763e-06,"ospZ;ospZ_2;ospZ_1;nleE;nleE_1;nleE_2","Cysteine S-methyltransferase OspZ;Cysteine S-methyltransferase NleE"
"perA",-3.50262697022763e-06,"perA","GDP-perosamine synthase"
"glpR_2~~~lacR~~~ydjF_2",-3.50262697022785e-06,";glpR_2;lacR;ydjF_2","hypothetical protein;Glycerol-3-phosphate regulon repressor;Lactose phosphotransferase system repressor;putative HTH-type transcriptional regulator YdjF"
"group_2223",-3.50262697022785e-06,"","hypothetical protein"
"group_34332",-3.50262697022785e-06,"","hypothetical protein"
"group_34774",-3.50262697022785e-06,"","hypothetical protein"
"yahB_2~~~yahB_3~~~yahB_1",-3.50262697022785e-06,"yahB_2;yahB_3;yahB_1","putative HTH-type transcriptional regulator YahB"
"group_34406",-3.50485991995408e-06,"","hypothetical protein"
"repB~~~repB_1",-3.50764547352567e-06,"repB;repB_1","RepFIB replication protein A"
"group_2589",-3.50877192982457e-06,"pduA","Bacterial microcompartment shell protein PduA"
"group_27357",-3.50877192982457e-06,"pstB","Phosphate import ATP-binding protein PstB"
"group_4690",-3.50877192982457e-06,"","hypothetical protein"
"group_4966",-3.50877192982457e-06,"","hypothetical protein"
"group_8279",-3.50877192982457e-06,"","hypothetical protein"
"hin_4~~~hin_1~~~hin_2",-3.50877192982457e-06,"hin_4;hin_1;hin_2;","DNA-invertase hin;hypothetical protein"
"ispE",-3.50877192982457e-06,"ispE","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase"
"rrrD_4~~~rrrD_5~~~rrrD_2~~~rrrD_1~~~rrrD_3",-3.50877192982457e-06,"rrrD_4;rrrD_5;rrrD_2;rrrD_1;;rrrD_3","Lysozyme RrrD;hypothetical protein"
"group_7905",-3.50889350889361e-06,"algC_1;algC_2;;algC","Phosphomannomutase/phosphoglucomutase;hypothetical protein"
"yggR_1~~~yggR_2",-3.51262838907007e-06,";yggR_1;yggR_2","hypothetical protein;putative protein YggR"
"yadV_1~~~yadV~~~yadV_2~~~yadV_3",-3.51427433029472e-06,"yadV_1;yadV;yadV_2;yadV_3","putative fimbrial chaperone YadV"
"group_11439",-3.51493848857642e-06,"","hypothetical protein"
"group_180",-3.51493848857642e-06,"","hypothetical protein"
"group_3600",-3.51493848857642e-06,"","hypothetical protein"
"group_6813",-3.51493848857642e-06,"","hypothetical protein"
"group_7864",-3.51493848857642e-06,"","hypothetical protein"
"group_9899",-3.51493848857642e-06,"","hypothetical protein"
"outF",-3.51493848857642e-06,"outF","Type II secretion system protein F"
"tssC1~~~tssC1_2~~~tssC1_1",-3.51493848857642e-06,"tssC1;;tssC1_2;tssC1_1","Type VI secretion system sheath protein TssC1;hypothetical protein"
"group_35393",-3.51978691019794e-06,"","hypothetical protein;IS200/IS605 family transposase ISShes4;IS200/IS605 family transposase ISSod23"
"group_8098",-3.52001647393441e-06,"","hypothetical protein"
"ghoS",-3.52024293600994e-06,";ghoS","hypothetical protein;Endoribonuclease antitoxin GhoS"
"evgA_1~~~evgA~~~evgA_2",-3.52112676056326e-06,"evgA_1;evgA;;evgA_2","DNA-binding transcriptional activator EvgA;hypothetical protein"
"group_2197",-3.52112676056326e-06,"","hypothetical protein"
"group_3012",-3.52112676056326e-06,"","hypothetical protein"
"group_3184",-3.52112676056326e-06,"","hypothetical protein"
"group_3467",-3.52112676056326e-06,"","hypothetical protein"
"group_5146",-3.52112676056326e-06,"","hypothetical protein"
"group_29944",-3.52112676056349e-06,"","hypothetical protein"
"group_29987",-3.52112676056349e-06,"","hypothetical protein"
"group_3150",-3.52112676056349e-06,"","hypothetical protein"
"group_34240",-3.52112676056349e-06,"","hypothetical protein"
"group_3858",-3.52112676056349e-06,"","hypothetical protein"
"group_5151",-3.52112676056349e-06,"","hypothetical protein"
"group_9620",-3.52112676056349e-06,"","hypothetical protein"
"group_9741",-3.52112676056349e-06,"relB","Antitoxin RelB"
"oapA",-3.52112676056349e-06,";oapA","hypothetical protein;Opacity-associated protein OapA"
"group_3629",-3.52387044251889e-06,"","hypothetical protein"
"ymgF",-3.52702607354538e-06,"ymgF;","Inner membrane protein YmgF;hypothetical protein"
"group_10365",-3.52733686067008e-06,"","hypothetical protein"
"group_10642",-3.52733686067008e-06,"","hypothetical protein"
"group_10661",-3.52733686067008e-06,"","hypothetical protein"
"group_1373",-3.52733686067008e-06,"","hypothetical protein"
"group_25468",-3.52733686067008e-06,"","hypothetical protein"
"group_30200",-3.52733686067008e-06,"","hypothetical protein"
"group_3142",-3.52733686067008e-06,"","hypothetical protein"
"group_33478",-3.52733686067008e-06,";ltrA;nicA1","hypothetical protein;Group II intron-encoded protein LtrA;Putative nicotine oxidoreductase"
"group_34354",-3.52733686067008e-06,"","IS3 family transposase IS2;hypothetical protein"
"group_34851",-3.52733686067008e-06,"","hypothetical protein;Single-stranded DNA-binding protein"
"ldrD_1~~~ldrD_2~~~ldrD_4",-3.52733686067008e-06,"ldrD_1;ldrD_2;ldrD_4;","Small toxic polypeptide LdrD;hypothetical protein"
"rspA~~~dgoD_2~~~dgoD_3~~~rspB_2~~~rspB_1~~~rspA_2~~~rspB~~~rspA_1~~~dgoD_1~~~rspA_3~~~tdh_3",-3.52733686067008e-06,"rspA;dgoD_2;dgoD_3;rspB_2;rspB_1;rspA_2;rspB;rspA_1;;dgoD_1;rspA_3;tdh_3","Starvation-sensing protein RspA;D-galactonate dehydratase;Starvation-sensing protein RspB;D-galactonate dehydratase family member RspA;hypothetical protein;L-threonine 3-dehydrogenase"
"group_2291",-3.5273368606703e-06,"","hypothetical protein"
"group_30816",-3.5273368606703e-06,"","hypothetical protein"
"group_3527",-3.5273368606703e-06,"","hypothetical protein"
"ybbW~~~ybbW_2~~~ybbW_1",-3.5273368606703e-06,"ybbW;ybbW_2;;ybbW_1","Putative allantoin permease;hypothetical protein"
"group_4897",-3.53140916808159e-06,"","hypothetical protein"
"group_29528",-3.53186420488383e-06,"","hypothetical protein"
"group_6218",-3.53195783220284e-06,"","hypothetical protein"
"group_10461",-3.53356890459366e-06,"","hypothetical protein"
"group_9572",-3.53356890459366e-06,"","hypothetical protein"
"group_7755",-3.53366688470125e-06,"","IS66 family transposase ISShdy2;hypothetical protein"
"group_7562",-3.53905417588707e-06,"","Type IV secretion system protein VirB11;hypothetical protein"
"group_24466",-3.5396806597412e-06,"","hypothetical protein"
"group_31238",-3.53982300884947e-06,"","hypothetical protein"
"group_34006",-3.53982300884947e-06,"","hypothetical protein"
"group_4512",-3.53982300884947e-06,"","hypothetical protein"
"group_6895",-3.53982300884947e-06,"","hypothetical protein"
"group_7267",-3.53982300884947e-06,"rfaH_2;rfaH_1","Transcription antitermination protein RfaH"
"group_8252",-3.53982300884947e-06,"","hypothetical protein"
"group_8952",-3.53982300884947e-06,"","hypothetical protein"
"hcaB_1~~~hcaB_2~~~hcaB~~~hcaC",-3.53982300884947e-06,"hcaB_1;;hcaB_2;hcaB;hcaC","3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase;hypothetical protein;3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit"
"katP~~~katG_2~~~katG_1",-3.53982300884947e-06,";katP;katG_2;katG_1","hypothetical protein;catalase/peroxidase KatP;Catalase-peroxidase"
"group_2059",-3.5398230088497e-06,"","hypothetical protein"
"group_2729",-3.5398230088497e-06,"","hypothetical protein"
"group_30245",-3.5398230088497e-06,"","hypothetical protein"
"group_333",-3.5398230088497e-06,"","hypothetical protein"
"group_33753",-3.5398230088497e-06,"","hypothetical protein"
"group_34",-3.5398230088497e-06,"","hypothetical protein"
"group_35735",-3.5398230088497e-06,"","hypothetical protein"
"group_4665",-3.5398230088497e-06,"","hypothetical protein"
"group_105",-3.54117765233553e-06,"","hypothetical protein"
"group_10575",-3.54437844414601e-06,"","hypothetical protein"
"noc~~~noc_1",-3.54514648875437e-06,";noc;noc_1","hypothetical protein;Nucleoid occlusion protein"
"group_141",-3.54609929078009e-06,"","hypothetical protein"
"group_35044",-3.54609929078009e-06,"","hypothetical protein"
"group_5935",-3.54609929078009e-06,"","hypothetical protein"
"sctC2",-3.54609929078009e-06,"sctC2","SPI-2 type 3 secretion system secretin"
"setC_1~~~setC_2~~~setC~~~setC_3",-3.54609929078009e-06,";setC_1;setC_2;setC;setC_3","hypothetical protein;Sugar efflux transporter C"
"group_31080",-3.5472601043629e-06,"","hypothetical protein"
"group_556",-3.54814612578602e-06,"","hypothetical protein"
"ygeK~~~rcsB_1~~~rcsB_2",-3.54911742538855e-06,";ygeK;rcsB_1;rcsB_2","hypothetical protein;putative response regulatory protein YgeK;Transcriptional regulatory protein RcsB"
"group_34601",-3.55113636363646e-06,"","hypothetical protein"
"group_3177",-3.55239786856121e-06,"","hypothetical protein"
"group_5781",-3.55239786856121e-06,"","hypothetical protein"
"group_9201",-3.55239786856121e-06,"","hypothetical protein"
"rhlB_2~~~rapA_3~~~rapA_2",-3.55239786856121e-06,"rhlB_2;rapA_3;;rapA_2","ATP-dependent RNA helicase RhlB;RNA polymerase-associated protein RapA;hypothetical protein"
"srlA_1~~~srlA_2",-3.55239786856121e-06,"srlA_1;srlA_2","PTS system glucitol/sorbitol-specific EIIC component"
"tpx_2~~~tpx_1",-3.55239786856121e-06,"tpx_2;tpx_1","Thiol peroxidase"
"vgrG1_2~~~vgrG1~~~vgrG1_1~~~vgrG1_3",-3.55239786856121e-06,";vgrG1_2;vgrG1;vgrG1_1;vgrG1_3","hypothetical protein;Type VI secretion system spike protein VgrG1;Actin cross-linking toxin VgrG1"
"group_8164",-3.55239786856143e-06,"","hypothetical protein"
"ldrD_4~~~ldrD_2~~~ldrD_1~~~ldrD",-3.55559600343014e-06,"ldrD_4;ldrD_2;ldrD_1;ldrD","Small toxic polypeptide LdrD"
"group_9702",-3.55871886120984e-06,"","hypothetical protein"
"mprA_1~~~mprA_2~~~mprA_3~~~mprA_4",-3.55871886120984e-06,"mprA_1;mprA_2;mprA_3;;mprA_4","Transcriptional repressor MprA;hypothetical protein"
"group_5344",-3.55871886121006e-06,"","hypothetical protein"
"group_10416",-3.55918710199732e-06,"","hypothetical protein"
"hspA_2~~~hspA_1",-3.56148608942908e-06,";hspA_2;hspA_1","hypothetical protein;Spore protein SP21"
"group_9985",-3.56164383561652e-06,"","hypothetical protein"
"group_28003",-3.56506238859167e-06,"","hypothetical protein"
"group_3090",-3.56506238859167e-06,"","hypothetical protein"
"group_35505",-3.56506238859167e-06,"hsdM_1;hsdM;hsdM_2;;hsdM_3","Type I restriction enzyme HindI methylase subunit;hypothetical protein"
"fadM",-3.56506238859189e-06,"fadM","Long-chain acyl-CoA thioesterase FadM"
"group_14303",-3.56506238859189e-06,"","hypothetical protein"
"group_2550",-3.56506238859189e-06,"","hypothetical protein"
"mcrB",-3.56506238859189e-06,";mcrB","hypothetical protein;Type IV methyl-directed restriction enzyme EcoKMcrB subunit"
"tfaE~~~tfaE_1~~~tfaE_5~~~tfaE_2~~~clpP_2~~~tfaE_4~~~tfaE_3",-3.57027457637216e-06,"tfaE;tfaE_1;tfaE_5;tfaE_2;clpP_2;;tfaE_4;tfaE_3","Prophage tail fiber assembly protein TfaE;ATP-dependent Clp protease proteolytic subunit;hypothetical protein"
"group_1456",-3.57142857142856e-06,"","hypothetical protein"
"group_2578",-3.57336760735061e-06,"","hypothetical protein"
"group_7174",-3.57781753130593e-06,";insK","IS3 family transposase IS629;hypothetical protein;IS3 family transposase ISEc25;IS3 family transposase IS1203;Putative transposase InsK for insertion sequence element IS150"
"ydiN_2~~~ydiN_1~~~ydiN_3~~~ydiN",-3.58010943879705e-06,";ydiN_2;ydiN_1;ydiN_3;ydiN","hypothetical protein;Inner membrane transport protein YdiN"
"group_8603",-3.58342665173583e-06,"","hypothetical protein"
"ydfB_2~~~ydfB_1~~~ydfB",-3.58394467589429e-06,"ydfB_2;ydfB_1;ydfB;","putative protein YdfB;hypothetical protein"
"group_1037",-3.58422939068093e-06,"","hypothetical protein"
"group_2681",-3.58422939068093e-06,"","hypothetical protein"
"group_33952",-3.58422939068093e-06,"","hypothetical protein"
"group_7901",-3.58422939068093e-06,"","hypothetical protein"
"patB~~~patB_1~~~malY_2~~~patB_2",-3.58422939068093e-06,"patB;patB_1;malY_2;patB_2","Cystathionine beta-lyase PatB;Protein MalY"
"group_7977",-3.58610216471789e-06,"","hypothetical protein"
"group_4051",-3.59066427289045e-06,"pndA;pndA_2","Protein PndA"
"group_9255",-3.59066427289045e-06,"","hypothetical protein"
"umuD_2~~~umuD_1",-3.59287903601424e-06,"umuD_2;umuD_1;","Protein UmuD;hypothetical protein"
"group_8530",-3.59380424916633e-06,"","hypothetical protein"
"group_1066",-3.59625281762677e-06,"","hypothetical protein"
"group_33744",-3.59708677223791e-06,"","IS3 family transposase ISEc25;IS3 family transposase IS629;IS3 family transposase IS1203"
"group_10309",-3.59712230215825e-06,"","hypothetical protein"
"group_890",-3.60360360360357e-06,"","hypothetical protein"
"group_8849",-3.60585197934604e-06,"","hypothetical protein"
"esiB~~~esiB_1~~~esiB_3~~~esiB_2",-3.60707803992733e-06,";esiB;esiB_1;esiB_3;esiB_2","hypothetical protein;Secretory immunoglobulin A-binding protein EsiB"
"group_34301",-3.60798059573453e-06,"","hypothetical protein"
"group_2338",-3.60988103781246e-06,"","hypothetical protein"
"group_34628",-3.60995415409127e-06,"","IS1 family transposase IS1X2;hypothetical protein;IS1 family transposase IS1X4"
"allG_3~~~allG_1~~~allG_2~~~allG~~~allG_4",-3.61010830324893e-06,"allG_3;;allG_1;allG_2;allG;allG_4","Oxamate carbamoyltransferase subunit AllG;hypothetical protein"
"group_6855",-3.61206429474437e-06,"","hypothetical protein"
"yfcQ~~~yfcQ_2~~~yfcQ_1",-3.61255735473209e-06,"yfcQ;yfcQ_2;yfcQ_1;","putative fimbrial-like protein YfcQ;hypothetical protein"
"group_8294",-3.61406230332473e-06,"","hypothetical protein"
"group_10093",-3.61588206661589e-06,"","hypothetical protein"
"group_1472",-3.61663652802879e-06,"","hypothetical protein"
"group_2329",-3.62115918580197e-06,"","hypothetical protein"
"dnaB_1~~~dnaB_3~~~dnaB_2",-3.62318840579712e-06,"dnaB_1;;dnaB_3;dnaB_2","Replicative DNA helicase DnaB;hypothetical protein"
"group_9321",-3.6260036260034e-06,"","hypothetical protein"
"group_27312",-3.62730084290241e-06,"atl","DNA base-flipping protein"
"group_8289",-3.62804878048784e-06,"","hypothetical protein"
"group_33245",-3.6327845906976e-06,"fdtA","TDP-4-oxo-6-deoxy-alpha-D-glucose-34-oxoisomerase"
"mdtH_2",-3.6386986301371e-06,";mdtH_2","hypothetical protein;Multidrug resistance protein MdtH"
"group_4559",-3.65012130778064e-06,"","hypothetical protein"
"paaF~~~paaF_1",-3.65453966326501e-06,"paaF;paaF_1","23-dehydroadipyl-CoA hydratase"
"espK_1",-3.66300366300365e-06,";espK_1","hypothetical protein;type III secretion system effector EspK"
"group_35804",-3.66300366300365e-06,"","hypothetical protein"
"pdxA2",-3.66300366300365e-06,";pdxA2","hypothetical protein;D-threonate 4-phosphate dehydrogenase"
"group_7361",-3.67043981005999e-06,"","hypothetical protein"
"yadC",-3.67152256388881e-06,"yadC","putative fimbrial-like protein YadC"
"group_7269",-3.67276290203744e-06,"","hypothetical protein"
"group_681",-3.67306549659463e-06,"","hypothetical protein"
"group_2775",-3.6731576937763e-06,"","hypothetical protein"
"cap5",-3.67476491198904e-06,"cap5;","CD-NTase-associated protein 5;hypothetical protein"
"group_9412",-3.67532061307463e-06,"","hypothetical protein"
"group_340",-3.67585445440111e-06,"","hypothetical protein"
"group_2825",-3.67751664051919e-06,"yadK;","putative fimbrial-like protein YadK;hypothetical protein"
"group_7227",-3.68184891511469e-06,"","hypothetical protein"
"group_4615",-3.69148502245009e-06,"","hypothetical protein"
"group_3702",-3.69350920227385e-06,"","hypothetical protein"
"group_33873",-3.69477911646587e-06,"","hypothetical protein"
"group_8965",-3.69514223500378e-06,"","hypothetical protein"
"mdfA~~~mdfA_3~~~mdfA_2~~~mdfA_1~~~mdtL_2~~~mdtL_1",-3.69777033086183e-06,"mdfA;mdfA_3;mdfA_2;mdfA_1;mdtL_2;mdtL_1","Multidrug transporter MdfA;Multidrug resistance protein MdtL"
"group_9814",-3.69986566877767e-06,"","hypothetical protein"
"group_8179",-3.70023807217401e-06,"","hypothetical protein"
"group_6336",-3.70988684845108e-06,"","hypothetical protein"
"relE~~~relE_1~~~relE_2",-3.71189773844649e-06,"relE;relE_1;relE_2","mRNA interferase toxin RelE"
"group_7144",-3.73453903864363e-06,"","hypothetical protein"
"group_9675",-3.73458236787538e-06,"","hypothetical protein"
"tacT3",-3.73475048086092e-06,";tacT3","hypothetical protein;tRNA-acetylating toxin 3"
"group_255",-3.73830924605434e-06,"","hypothetical protein"
"yhjV_2~~~yhjV_1~~~yhjV",-3.74275796623724e-06,"yhjV_2;yhjV_1;yhjV;","Inner membrane transport protein YhjV;hypothetical protein"
"group_4797",-3.74861677231375e-06,"","hypothetical protein"
"rluE_1~~~rluE~~~rluE_2",-3.7499117938522e-06,"rluE_1;rluE;rluE_2;","Ribosomal large subunit pseudouridine synthase E;hypothetical protein"
"group_10331",-3.75250458945642e-06,"","hypothetical protein"
"group_29527",-3.76460759947106e-06,"","hypothetical protein"
"group_7397",-3.76573165408178e-06,"","hypothetical protein;IS66 family transposase ISEc43;IS66 family transposase ISEc23;IS66 family transposase IS682;IS66 family transposase ISEc47"
"group_69",-3.76689474862979e-06,"","hypothetical protein"
"group_5729",-3.77257204730963e-06,"","hypothetical protein"
"group_5176",-3.78127532104e-06,"","hypothetical protein"
"group_16191",-3.79364528902237e-06,"ddeIM","Type II methyltransferase M.DdeI"
"era_1~~~era_2~~~era_3",-3.79637001882882e-06,"era_1;era_2;;era_3","GTPase Era;hypothetical protein"
"group_33421",-3.79688906225728e-06,"","hypothetical protein"
"group_5727",-3.79908134340567e-06,"","hypothetical protein;ISNCY family transposase ISLad2"
"group_3864",-3.80110195111816e-06,"","hypothetical protein"
"group_35838",-3.80225281553015e-06,"","hypothetical protein"
"sctB",-3.80461462935666e-06,"sctB","Type 3 secretion system translocon protein SctB"
"group_4",-3.8070584665566e-06,"","hypothetical protein"
"group_6591",-3.81047310842875e-06,"","hypothetical protein"
"group_10078",-3.81170192490954e-06,"","hypothetical protein"
"noc_2~~~noc~~~noc_3~~~noc_1",-3.81595424239345e-06,";noc_2;noc;noc_3;noc_1","hypothetical protein;Nucleoid occlusion protein"
"group_10701",-3.81595780904198e-06,"","hypothetical protein"
"group_6707",-3.82021346791372e-06,"","hypothetical protein"
"bfpB_1~~~sctC~~~bfpB",-3.82492464945639e-06,"bfpB_1;sctC;bfpB","Outer membrane lipoprotein BfpB;Type 3 secretion system secretin"
"yfdH~~~yfdH_1~~~yfdH_2",-3.82506599597021e-06,"yfdH;yfdH_1;yfdH_2","Prophage bactoprenol glucosyl transferase"
"hsdM_1~~~hsdM~~~hsdM_3~~~hsdM_2~~~hsdM_4",-3.83959044368587e-06,"hsdM_1;hsdM;hsdM_3;hsdM_2;hsdM_4;","Type I restriction enzyme EcoR124I/EcoR124II methylase subunit;hypothetical protein"
